Stage Name,Knockout Stage,Match Date,Match Time,Home Team Id,Home Team Name,Away Team Id,Away Team Name,Home Team Score,Away Team Score,Home Team Score Margin,Away Team Score Margin,Key ID,Tournament Name,Award Id,Award Name,Shared,Player Id,Family Name,Give Name,Team Id,Team Name,Team Code
round of 16,1,6/30/2014,13:00,T-28,France,T-48,Nigeria,2,0,2,-2,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
round of 16,1,6/30/2014,13:00,T-28,France,T-48,Nigeria,2,0,2,-2,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,6/30/2014,13:00,T-28,France,T-48,Nigeria,2,0,2,-2,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
round of 16,1,6/30/2014,13:00,T-28,France,T-48,Nigeria,2,0,2,-2,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
round of 16,1,6/30/2014,13:00,T-28,France,T-48,Nigeria,2,0,2,-2,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
round of 16,1,6/30/2014,17:00,T-29,Germany,T-01,Algeria,2,1,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
round of 16,1,7/1/2014,13:00,T-03,Argentina,T-73,Switzerland,1,0,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
round of 16,1,7/1/2014,17:00,T-06,Belgium,T-80,United States,2,1,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
quarter-finals,1,7/4/2014,13:00,T-28,France,T-29,Germany,0,1,-1,1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
quarter-finals,1,7/4/2014,17:00,T-09,Brazil,T-15,Colombia,2,1,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
quarter-finals,1,7/5/2014,13:00,T-03,Argentina,T-06,Belgium,1,0,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
quarter-finals,1,7/5/2014,17:00,T-46,Netherlands,T-16,Costa Rica,0,0,0,0,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
semi-finals,1,7/8/2014,17:00,T-09,Brazil,T-29,Germany,1,7,-6,6,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
semi-finals,1,7/9/2014,17:00,T-46,Netherlands,T-03,Argentina,0,0,0,0,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
third-place match,1,7/12/2014,17:00,T-09,Brazil,T-46,Netherlands,0,3,-3,3,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,118,2014 FIFA World Cup,A-1,Golden Ball,0,P-03429,Messi,Lionel,T-03,Argentina,ARG
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,119,2014 FIFA World Cup,A-2,Silver Ball,0,P-05090,Müller,Thomas,T-29,Germany,DEU
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,120,2014 FIFA World Cup,A-3,Bronze Ball,0,P-04780,Robben,Arjen,T-46,Netherlands,NLD
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,121,2014 FIFA World Cup,A-4,Golden Boot,0,P-03168,Rodríguez,James,T-15,Colombia,COL
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,122,2014 FIFA World Cup,A-5,Silver Boot,0,P-05090,Müller,Thomas,T-29,Germany,DEU
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,123,2014 FIFA World Cup,A-6,Bronze Boot,0,P-04984,Neymar,not applicable,T-09,Brazil,BRA
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,124,2014 FIFA World Cup,A-7,Golden Glove,0,P-09934,Neuer,Manuel,T-29,Germany,DEU
final,1,7/13/2014,16:00,T-29,Germany,T-03,Argentina,1,0,1,-1,125,2014 FIFA World Cup,A-8,Best Young Player,0,P-06623,Pogba,Paul,T-28,France,FRA
